Customer_id,First_name,Last_namePhone,,EmAIL,Street,City,State,Zip_code
1990149,Meredith,Bryan,NULL,meredith.bryan@hotmail.com,8935 E. Oxford St. ,Spring Valley,NY,10977
199015,Linnie,Branch,NULL,linnie.branch@gmail.com,314 South Columbia Ave. ,Plattsburgh,NY,12901
1990150,Weldon,Michael,NULL,weldon.michael@hotmail.com,9952 Nut Swamp St. ,Huntington,NY,11743
1990151,Joesph,Delacruz,NULL,joesph.delacruz@aol.com,184 Cypress Street ,Atwater,CA,95301
1990152,Katherina,Odom,NULL,katherina.odom@yahoo.com,897 N. Oak Drive ,Plainview,NY,11803
1990153,Laraine,Robbins,NULL,laraine.robbins@yahoo.com,8214 E. Pin Oak Lane ,San Angelo,TX,76901
1990154,Jenise,Preston,NULL,jenise.preston@yahoo.com,9 Littleton Drive ,Helotes,TX,78023
1990155,Lory,Page,NULL,lory.page@hotmail.com,58 Summerhouse Street ,Bay Shore,NY,11706
1990156,Charlyn,Cantrell,NULL,charlyn.cantrell@yahoo.com,8756 Euclid St. ,West Islip,NY,11795
1990157,Carola,Rodriquez,NULL,carola.rodriquez@hotmail.com,9433 Heritage Lane ,Banning,CA,92220
1990158,Alane,Kennedy,NULL,alane.kennedy@yahoo.com,34 Green Lake Street ,Spring Valley,NY,10977
1990159,Regina,Burns,NULL,regina.burns@aol.com,713 Buckingham St. ,Garland,TX,75043
199016,Emmitt,Sanchez,(212) 945-8823,emmitt.sanchez@hotmail.com,461 Squaw Creek Road ,New York,NY,10002
1990160,Omer,Estrada,NULL,omer.estrada@gmail.com,9 Honey Creek Street ,Rowlett,TX,75088
1990161,Crystle,Gilliam,NULL,crystle.gilliam@yahoo.com,86 Edgewater Road ,Smithtown,NY,11787
1990162,Kam,Wilder,NULL,kam.wilder@hotmail.com,500 West Clay Ave. ,Newburgh,NY,12550
1990163,Margert,Stevens,NULL,margert.stevens@aol.com,502 North Poplar St. ,Rome,NY,13440
1990164,Tomika,Larson,NULL,tomika.larson@yahoo.com,254 Canal St. ,Woodside,NY,11377
1990165,Jeromy,Burch,(408) 955-8238,jeromy.burch@msn.com,889 Mulberry Street ,San Jose,CA,95127
1990166,Lena,Mills,NULL,lena.mills@yahoo.com,42 Homestead St. ,Woodhaven,NY,11421
1990167,Loreta,Johnston,NULL,loreta.johnston@yahoo.com,39 Lafayette Dr. ,Spring Valley,NY,10977
1990168,Nettie,Mcdaniel,NULL,nettie.mcdaniel@hotmail.com,7004 E. Wakehurst St. ,South Ozone Park,NY,11420
1990169,Karla,Kirk,NULL,karla.kirk@yahoo.com,9718 Harvard Rd. ,Palos Verdes Peninsula,CA,90274
199017,Caren,Stephens,NULL,caren.stephens@msn.com,914 Brook St. ,Scarsdale,NY,10583
1990170,Regine,Gonzales,(805) 763-4045,regine.gonzales@gmail.com,798 Court Drive ,Oxnard,CA,93035
1990171,Miriam,Baker,NULL,miriam.baker@hotmail.com,90 Studebaker St. ,Uniondale,NY,11553
1990172,Jeanie,Kirkland,NULL,jeanie.kirkland@aol.com,7643 Old Theatre St. ,Santa Clara,CA,95050
1990173,Marquerite,Dawson,NULL,marquerite.dawson@gmail.com,37 Hamilton Court ,Garland,TX,75043
1990174,Babara,Ochoa,NULL,babara.ochoa@aol.com,872 Smith Store St. ,Scarsdale,NY,10583
1990175,Nova,Hess,NULL,nova.hess@msn.com,773 South Lafayette St. ,Duarte,CA,91010
1990176,Carley,Reynolds,NULL,carley.reynolds@gmail.com,2 Snake Hill Drive ,South El Monte,CA,91733
1990177,Carissa,Foreman,NULL,carissa.foreman@msn.com,69C N. Ridge Rd. ,Maspeth,NY,11378
1990178,Genoveva,Tyler,(212) 152-6381,genoveva.tyler@gmail.com,8121 Windfall Ave. ,New York,NY,10002
1990179,Deane,Sears,NULL,deane.sears@hotmail.com,3 Bradford Court ,Pittsford,NY,14534
199018,Georgetta,Hardin,NULL,georgetta.hardin@aol.com,474 Chapel Dr. ,Canandaigua,NY,14424
1990180,Karey,Steele,NULL,karey.steele@gmail.com,8879 Kent Lane ,Farmingdale,NY,11735
1990181,Olevia,Pitts,NULL,olevia.pitts@gmail.com,39 Fieldstone Drive ,Redondo Beach,CA,90278
1990182,Jenniffer,Bullock,NULL,jenniffer.bullock@msn.com,38 Oxford Avenue ,Bay Shore,NY,11706
1990183,Jeniffer,Ratliff,NULL,jeniffer.ratliff@gmail.com,510 Rocky River Court ,Floral Park,NY,11001
1990184,Klara,Stanley,NULL,klara.stanley@aol.com,603 Mechanic St. ,Webster,NY,14580
1990185,Morton,Lee,NULL,morton.lee@yahoo.com,313 Ridge St. ,San Angelo,TX,76901
1990186,Ken,Charles,NULL,ken.charles@msn.com,9124 W. Piper Lane ,Monsey,NY,10952
1990187,Hedwig,Paul,NULL,hedwig.paul@msn.com,422 Manor Ave. ,Apple Valley,CA,92307
1990188,Sharla,Flynn,(805) 478-7724,sharla.flynn@hotmail.com,7 Brown Drive ,Oxnard,CA,93035
1990189,Damian,Dawson,NULL,damian.dawson@hotmail.com,528 St Margarets Street ,Liverpool,NY,13090
199019,Lizzette,Stein,NULL,lizzette.stein@yahoo.com,19 Green Hill Lane ,Orchard Park,NY,14127
1990190,Toya,Pratt,(562) 218-6405,toya.pratt@yahoo.com,485 San Pablo Drive ,Long Beach,NY,11561
1990191,Graciela,Barber,(805) 656-6987,graciela.barber@hotmail.com,1 E. Young St. ,Oxnard,CA,93035
1990192,Bong,Hebert,NULL,bong.hebert@gmail.com,545 Brook St. ,Torrance,CA,90505
1990193,Ayanna,Rhodes,NULL,ayanna.rhodes@msn.com,7425 Pheasant St. ,Hicksville,NY,11801
1990194,Dorine,Roberson,NULL,dorine.roberson@msn.com,396 Meadowbrook Lane ,Santa Cruz,CA,95060
1990195,Addie,Hahn,NULL,addie.hahn@hotmail.com,8165 Baker Ave. ,Franklin Square,NY,11010
1990196,Edythe,Valencia,NULL,edythe.valencia@yahoo.com,9346 Wall St. ,North Tonawanda,NY,14120
1990197,Andy,O'neill,NULL,andy.o'neill@msn.com,9544 Mulberry Drive ,Rego Park,NY,11374
1990198,Luis,Tyler,NULL,luis.tyler@gmail.com,9568 Campfire Circle ,Amarillo,TX,79106
1990199,Clelia,Workman,NULL,clelia.workman@yahoo.com,620 North Somerset St. ,New Windsor,NY,12553
19902,Kasha,Todd,NULL,kasha.todd@yahoo.com,910 Vine Street ,Campbell,CA,95008
199020,Aleta,Shepard,NULL,aleta.shepard@aol.com,684 Howard St. ,Sugar Land,TX,77478
1990200,Ashely,Holmes,NULL,ashely.holmes@aol.com,45 High Ridge Ave. ,Farmingdale,NY,11735
1990201,Candis,Harding,NULL,candis.harding@gmail.com,33 NW. Cambridge Ave. ,Ballston Spa,NY,12020
1990202,Marni,Bolton,(717) 670-6268,marni.bolton@msn.com,7469 Plymouth Ave. ,Lancaster,NY,14086
1990203,Minerva,Decker,(281) 271-6390,minerva.decker@yahoo.com,794 Greenrose Street ,Houston,TX,77016
1990204,Alpha,King,NULL,alpha.king@hotmail.com,14 Henry Smith St. ,Rockville Centre,NY,11570
1990205,Harris,Pittman,NULL,harris.pittman@yahoo.com,404 Cherry Hill Road ,Jamaica,NY,11432
1990206,Stephaine,Riddle,NULL,stephaine.riddle@hotmail.com,199 Vermont Court ,Brooklyn,NY,11201
1990207,Michel,Blankenship,NULL,michel.blankenship@msn.com,382 West Hill Dr. ,Forney,TX,75126
1990208,Denis,Logan,NULL,denis.logan@msn.com,121 Rockcrest Street ,Ridgecrest,CA,93555
1990209,Jutta,Everett,NULL,jutta.everett@gmail.com,27 Taylor Ave. ,Selden,NY,11784
199021,Tobie,Little,NULL,tobie.little@gmail.com,10 Silver Spear Dr. ,Victoria,TX,77904
1990210,Priscilla,Wilkins,(229) 322-2269,priscilla.wilkins@aol.com,653 Pawnee Rd. ,Albany,NY,12203
1990211,Gilma,Dejesus,NULL,gilma.dejesus@yahoo.com,777 Thompson Ave. ,Scarsdale,NY,10583
1990212,Buford,Bridges,(248) 604-7346,buford.bridges@msn.com,239 Oak Valley Court ,Troy,NY,12180
1990213,Elenore,Hensley,NULL,elenore.hensley@hotmail.com,7037 Aspen St. ,Hamburg,NY,14075
1990214,Ross,Pugh,NULL,ross.pugh@msn.com,8598 Saxon St. ,North Tonawanda,NY,14120
1990215,Judith,Finley,NULL,judith.finley@hotmail.com,474 West Bank Road ,Whitestone,NY,11357
1990216,Wai,Soto,NULL,wai.soto@msn.com,30 Arch Drive ,Bethpage,NY,11714
1990217,Carline,Collier,(559) 810-6070,carline.collier@msn.com,28 Trenton Lane ,Fresno,CA,93706
1990218,Casey,Gill,NULL,casey.gill@gmail.com,636 Prospect Avenue ,Port Washington,NY,11050
1990219,Darcie,Morgan,(442) 618-7068,darcie.morgan@aol.com,476 East Adams Ave. ,Oceanside,NY,11572
199022,Adelle,Larsen,NULL,adelle.larsen@gmail.com,683 West Kirkland Dr. ,East Northport,NY,11731
1990220,Lucio,Sherman,NULL,lucio.sherman@gmail.com,842 Corona Ave. ,Smithtown,NY,11787
1990221,Clementine,Mooney,NULL,clementine.mooney@yahoo.com,678 Charles Court ,Mcallen,TX,78501
1990222,Anya,Contreras,NULL,anya.contreras@msn.com,38 Old Fairground St. ,East Northport,NY,11731
1990223,Scarlet,Yates,NULL,scarlet.yates@hotmail.com,687 Shirley St. ,Patchogue,NY,11772
1990224,Moses,Pope,NULL,moses.pope@yahoo.com,654 Theatre Street ,Lawndale,CA,90260
1990225,Barbera,Riggs,NULL,barbera.riggs@aol.com,12 Gartner Drive ,Plainview,NY,11803
1990226,Kiana,Rivera,NULL,kiana.rivera@gmail.com,9 Sheffield Dr. ,Richmond Hill,NY,11418
1990227,Danielle,Bond,NULL,danielle.bond@msn.com,8589 Shub Farm Street ,Patchogue,NY,11772
1990228,Whitney,Estes,(631) 315-4020,whitney.estes@gmail.com,454 Bear Hill Street ,Brentwood,NY,11717
1990229,Molly,Langley,NULL,molly.langley@aol.com,63 Bridgeton Street ,Holbrook,NY,11741
199023,Kaylee,English,NULL,kaylee.english@msn.com,8786 Fulton Rd. ,Hollis,NY,11423
1990230,Chelsey,Hardin,NULL,chelsey.hardin@hotmail.com,13 Brickyard Street ,Deer Park,NY,11729
1990231,Jenee,Rasmussen,(916) 219-1774,jenee.rasmussen@hotmail.com,19 George Lane ,Sacramento,CA,95820
1990232,Freddie,Mathis,NULL,freddie.mathis@hotmail.com,31 Shady St. ,Euless,TX,76039
1990233,Mariana,Strong,NULL,mariana.strong@msn.com,972 Dunbar Dr. ,Santa Clara,CA,95050
1990234,Winfred,Harris,NULL,winfred.harris@msn.com,734 Glen Eagles St. ,East Meadow,NY,11554
1990235,Jeromy,Elliott,NULL,jeromy.elliott@gmail.com,7112 Laurel Street ,Bay Shore,NY,11706
1990236,Verona,O'neill,NULL,verona.o'neill@hotmail.com,8279 W. Sussex St. ,Selden,NY,11784
1990237,Elvera,Peck,NULL,elvera.peck@yahoo.com,759 Lakewood Street ,Banning,CA,92220
1990238,Cindi,Larson,NULL,cindi.larson@msn.com,896 Golden Star Rd. ,Howard Beach,NY,11414
1990239,Felice,Guzman,NULL,felice.guzman@hotmail.com,7 Creekside Lane ,Canyon Country,CA,91387
199024,Corene,Wall,NULL,corene.wall@msn.com,9601 Ocean Rd. ,Atwater,CA,95301
1990240,Le,Deleon,NULL,le.deleon@msn.com,58 Clark Court ,Banning,CA,92220
1990241,Manie,Sanchez,NULL,manie.sanchez@hotmail.com,471 Illinois Ave. ,Queensbury,NY,12804
1990242,Rutha,Howell,NULL,rutha.howell@gmail.com,9247 Jones Street ,Canyon Country,CA,91387
1990243,Natosha,Rowland,NULL,natosha.rowland@aol.com,51 Elmwood St. ,Ballston Spa,NY,12020
1990244,Jessika,Bray,NULL,jessika.bray@yahoo.com,37 East Greystone St. ,San Pablo,CA,94806
1990245,Delila,Hamilton,NULL,delila.hamilton@yahoo.com,7451 East James Ave. ,Palos Verdes Peninsula,CA,90274
1990246,Dionne,Norris,NULL,dionne.norris@yahoo.com,9993 Greenview Circle ,Niagara Falls,NY,14304
1990247,Muriel,Juarez,NULL,muriel.juarez@gmail.com,8073 Cemetery Drive ,Palos Verdes Peninsula,CA,90274
1990248,Cecelia,Gill,NULL,cecelia.gill@aol.com,372 Silver Spear Dr. ,Mcallen,TX,78501
1990249,Magda,Eaton,NULL,magda.eaton@aol.com,860 Middle River Street ,Ossining,NY,10562
199025,Regenia,Vaughan,NULL,regenia.vaughan@gmail.com,44 Stonybrook Street ,Mahopac,NY,10541
1990250,Ivonne,Yang,(915) 181-1950,ivonne.yang@gmail.com,7359 North Lake View St. ,El Paso,TX,79930
1990251,Kasie,Rodriquez,NULL,kasie.rodriquez@aol.com,7 North Beech St. ,Ballston Spa,NY,12020
1990252,Eleni,Gordon,NULL,eleni.gordon@hotmail.com,583 W. San Carlos Street ,Richmond Hill,NY,11418
1990253,Maurice,Norton,NULL,maurice.norton@hotmail.com,32 Mayflower Dr. ,Atwater,CA,95301
1990254,Cristobal,Hutchinson,NULL,cristobal.hutchinson@gmail.com,58 Washington Avenue ,Lawndale,CA,90260
1990255,Flossie,Holder,NULL,flossie.holder@msn.com,8459 W. Newport Court ,Massapequa Park,NY,11762
1990256,Erma,Salinas,NULL,erma.salinas@gmail.com,347 Sheffield St. ,Merrick,NY,11566
1990257,Earl,Stanley,NULL,earl.stanley@gmail.com,569 Lake Lane ,Elmhurst,NY,11373
1990258,Maribel,William,NULL,maribel.william@aol.com,65 Magnolia Ave. ,Torrance,CA,90505
1990259,Johnathan,Velazquez,NULL,johnathan.velazquez@hotmail.com,9680 E. Somerset Street ,Pleasanton,CA,94566
199026,Theo,Reese,(562) 215-2907,theo.reese@gmail.com,8755 W. Wild Horse St. ,Long Beach,NY,11561
1990260,Rodrick,Shelton,NULL,rodrick.shelton@hotmail.com,7157 Addison Street ,Canyon Country,CA,91387
1990261,Ferne,Kline,NULL,ferne.kline@hotmail.com,303 Shady St. ,Fullerton,CA,92831
1990262,Rubin,Decker,(716) 950-9835,rubin.decker@gmail.com,9875 Shady Ave. ,Buffalo,NY,14215
1990263,Dortha,Jarvis,(442) 919-8256,dortha.jarvis@yahoo.com,76 Prince Drive ,Oceanside,NY,11572
1990264,Mariela,Huffman,NULL,mariela.huffman@gmail.com,531 Fieldstone Road ,Garden City,NY,11530
1990265,Mellisa,Farley,NULL,mellisa.farley@yahoo.com,21 West Princess St. ,Central Islip,NY,11722
1990266,Myung,Hooper,NULL,myung.hooper@gmail.com,951 Mill Road ,Elmont,NY,11003
1990267,Angelina,Lloyd,NULL,angelina.lloyd@yahoo.com,9593 North Sherman Dr. ,Apple Valley,CA,92307
1990268,Trinity,Riddle,NULL,trinity.riddle@aol.com,23 Oakland Lane ,Ballston Spa,NY,12020
1990269,Barton,Crosby,NULL,barton.crosby@msn.com,896 Edgewater St. ,Bellmore,NY,11710
199027,Santos,Valencia,NULL,santos.valencia@yahoo.com,7479 Carpenter Street ,Sunnyside,NY,11104
1990270,Claudio,Wise,NULL,claudio.wise@hotmail.com,810 Oxford Ave. ,Kingston,NY,12401
1990271,Katheleen,Marks,NULL,katheleen.marks@yahoo.com,69 North Tower St. ,Longview,TX,75604
1990272,Deja,Chaney,NULL,deja.chaney@hotmail.com,52 Woodside Ave. ,Jamaica,NY,11432
1990273,Queenie,Vance,NULL,queenie.vance@gmail.com,172 Arcadia Ave. ,Ozone Park,NY,11417
1990274,Josh,Shaw,NULL,josh.shaw@gmail.com,212 North Leeton Ridge Street ,Hopewell Junction,NY,12533
1990275,Pinkie,Kirkland,NULL,pinkie.kirkland@yahoo.com,18 Myers St. ,San Angelo,TX,76901
1990276,Lavette,Wright,NULL,lavette.wright@msn.com,6 Windsor Street ,Ronkonkoma,NY,11779
1990277,Mark,Garrett,NULL,mark.garrett@msn.com,285 Rosewood Dr. ,Monroe,NY,10950
1990278,Myesha,Burgess,NULL,myesha.burgess@gmail.com,306 Trenton Rd. ,Campbell,CA,95008
1990279,Justina,Long,NULL,justina.long@aol.com,39 Littleton Ave. ,South El Monte,CA,91733
199028,Jeanice,Frost,NULL,jeanice.frost@hotmail.com,76 Devon Lane ,Ossining,NY,10562
1990280,Brenda,Tate,NULL,brenda.tate@msn.com,36 Hilltop Street ,San Angelo,TX,76901
1990281,Rayna,Perry,NULL,rayna.perry@hotmail.com,7238 Oakland St. ,Ozone Park,NY,11417
1990282,Randolph,Chase,NULL,randolph.chase@yahoo.com,828 Bridle Ave. ,San Lorenzo,CA,94580
1990283,Jaimee,Day,NULL,jaimee.day@aol.com,7534 Whitemarsh Ave. ,Poughkeepsie,NY,12601
1990284,Susann,Bass,NULL,susann.bass@msn.com,21 Old Rock Maple Ave. ,Commack,NY,11725
1990285,Leola,Gould,NULL,leola.gould@gmail.com,8 Kirkland St. ,Astoria,NY,11102
1990286,Virgil,Frost,NULL,virgil.frost@gmail.com,9798 Beacon St. ,Levittown,NY,11756
1990287,Mireille,Puckett,(805) 961-9909,mireille.puckett@hotmail.com,378 Purple Finch Drive ,Oxnard,CA,93035
1990288,Keturah,Massey,NULL,keturah.massey@msn.com,189 Arnold Drive ,Banning,CA,92220
1990289,Charmain,Webster,NULL,charmain.webster@hotmail.com,36 East Stonybrook Rd. ,Richardson,TX,75080
199029,Syreeta,Hendricks,NULL,syreeta.hendricks@msn.com,193 Spruce Road ,Mahopac,NY,10541
1990290,Barry,Buckner,NULL,barry.buckner@gmail.com,8779 High Noon Rd. ,Centereach,NY,11720
1990291,Boyce,Burks,NULL,boyce.burks@gmail.com,879 Harvey Dr. ,Sunnyside,NY,11104
1990292,Monty,Frost,(516) 460-5396,monty.frost@aol.com,76 Foxrun Dr. ,Hempstead,NY,11550
1990293,Tiny,French,NULL,tiny.french@hotmail.com,7163 Hall St. ,Plainview,NY,11803
1990294,Clementina,Sargent,NULL,clementina.sargent@hotmail.com,9853 Catherine Road ,Rome,NY,13440
1990295,Danny,Kim,NULL,danny.kim@msn.com,74 Essex Drive ,South Ozone Park,NY,11420
1990296,Sophia,Mcmillan,NULL,sophia.mcmillan@msn.com,8541 S. Pleasant Street ,Uniondale,NY,11553
1990297,Christia,Carson,NULL,christia.carson@gmail.com,220 Orchard Street ,Helotes,TX,78023
1990298,Jennie,Middleton,NULL,jennie.middleton@gmail.com,95 High Noon Dr. ,Upland,CA,91784
1990299,Jame,Riggs,NULL,jame.riggs@hotmail.com,9237 Hudson Drive ,Bay Shore,NY,11706
19903,Tameka,Fisher,NULL,tameka.fisher@aol.com,769C Honey Creek St. ,Redondo Beach,CA,90278
199030,Jamaal,Albert,NULL,jamaal.albert@gmail.com,853 Stonybrook Street ,Torrance,CA,90505
1990300,Rayford,Simon,NULL,rayford.simon@msn.com,998 Whitemarsh Road ,Mountain View,CA,94043
1990301,Annett,Garrett,NULL,annett.garrett@yahoo.com,19 Euclid Lane ,Scarsdale,NY,10583
1990302,Hayden,Cross,NULL,hayden.cross@gmail.com,90 Pumpkin Hill St. ,Apple Valley,CA,92307
1990303,Rolanda,Larsen,NULL,rolanda.larsen@yahoo.com,5 West University Court ,Woodhaven,NY,11421
1990304,Jayme,Zamora,NULL,jayme.zamora@gmail.com,2 Ridge Lane ,Springfield Gardens,NY,11413
1990305,Hope,Cotton,NULL,hope.cotton@aol.com,9092 Blue Spring Dr. ,Redondo Beach,CA,90278
1990306,Vikki,Erickson,NULL,vikki.erickson@yahoo.com,24 Jones Street ,Kingston,NY,12401
1990307,Fransisca,Nicholson,NULL,fransisca.nicholson@aol.com,945 Schoolhouse Street ,Glendora,CA,91740
1990308,Mazie,Fernandez,NULL,mazie.fernandez@hotmail.com,583 Harvard Ave. ,Webster,NY,14580
1990309,Anderson,Martin,NULL,anderson.martin@hotmail.com,9051 Hillside Dr. ,Canandaigua,NY,14424
199031,Williemae,Holloway,(510) 246-8375,williemae.holloway@msn.com,69 Cypress St. ,Oakland,CA,94603
1990310,Gilberto,Parsons,NULL,gilberto.parsons@gmail.com,8115 North Edgewater Drive ,Middle Village,NY,11379
1990311,Charise,Burt,(559) 888-2229,charise.burt@aol.com,582 Creek St. ,Fresno,CA,93706
1990312,Cameron,Carroll,NULL,cameron.carroll@yahoo.com,9133 South Halifax Ave. ,Longview,TX,75604
1990313,Melani,Jarvis,NULL,melani.jarvis@hotmail.com,8 Tunnel St. ,Maspeth,NY,11378
1990314,Javier,Nichols,NULL,javier.nichols@msn.com,8944 Marconi St. ,Rowlett,TX,75088
1990315,Justina,Jenkins,NULL,justina.jenkins@yahoo.com,8236 Creek St. ,Baldwin,NY,11510
1990316,Hortencia,Graham,NULL,hortencia.graham@aol.com,7764 Greenrose Street ,Euless,TX,76039
1990317,Christia,Wilkins,NULL,christia.wilkins@msn.com,7062 Willow Court ,Woodside,NY,11377
1990318,Eliz,Whitney,NULL,eliz.whitney@msn.com,523 Crescent Court ,Fullerton,CA,92831
1990319,Justin,Newton,NULL,justin.newton@hotmail.com,93 Shore Rd. ,Apple Valley,CA,92307
199032,Araceli,Golden,NULL,araceli.golden@msn.com,12 Ridgeview Ave. ,Fullerton,CA,92831
1990320,Aron,Wiggins,(442) 497-3353,aron.wiggins@aol.com,6 Bradford St. ,Oceanside,NY,11572
1990321,Chere,Hardin,NULL,chere.hardin@yahoo.com,763 Fulton Road ,Brooklyn,NY,11201
1990322,Merideth,Preston,NULL,merideth.preston@yahoo.com,794 Rockaway St. ,Poughkeepsie,NY,12601
1990323,Jeniffer,Slater,NULL,jeniffer.slater@aol.com,30 Old Orange Lane ,Schenectady,NY,12302
1990324,Laureen,Paul,NULL,laureen.paul@yahoo.com,617 Squaw Creek Rd. ,Bellmore,NY,11710
1990325,Berna,Moore,NULL,berna.moore@hotmail.com,7230 Lafayette Drive ,Bronx,NY,10451
1990326,Shiela,Calderon,NULL,shiela.calderon@msn.com,844 Albany St. ,Rocklin,CA,95677
1990327,Sharie,Alvarez,(212) 211-7621,sharie.alvarez@msn.com,987 West Leatherwood Dr. ,New York,NY,10002
1990328,Bettie,Glover,NULL,bettie.glover@gmail.com,9083 Addison Dr. ,Euless,TX,76039
1990329,Marilyn,Frank,NULL,marilyn.frank@aol.com,8878 Branch Street ,Port Chester,NY,10573
199033,Deloris,Burke,NULL,deloris.burke@hotmail.com,895 Edgemont Drive ,Palos Verdes Peninsula,CA,90274
1990330,Sheba,Knapp,NULL,sheba.knapp@aol.com,86 Gates Street ,Woodside,NY,11377
1990331,Aleta,Mack,NULL,aleta.mack@yahoo.com,8869 W. Edgemont Lane ,Bay Shore,NY,11706
1990332,Reena,Higgins,NULL,reena.higgins@gmail.com,900 South Columbia Street ,Canyon Country,CA,91387
1990333,Ami,Mcmahon,NULL,ami.mcmahon@aol.com,566 Hilldale Drive ,Sunnyside,NY,11104
1990334,Somer,Jordan,NULL,somer.jordan@msn.com,7046 Helen Avenue ,Huntington Station,NY,11746
1990335,Scarlet,Reed,NULL,scarlet.reed@hotmail.com,151 S. Myers Court ,Bronx,NY,10451
1990336,Trisha,Johnson,(717) 126-8787,trisha.johnson@msn.com,59 Wild Horse St. ,Lancaster,NY,14086
1990337,Majorie,Wyatt,NULL,majorie.wyatt@yahoo.com,8507 Miller St. ,South Ozone Park,NY,11420
1990338,Abbey,Pugh,NULL,abbey.pugh@gmail.com,26 Market Drive ,Forest Hills,NY,11375
1990339,Tamela,Harrell,NULL,tamela.harrell@aol.com,7316 Cypress Rd. ,Central Islip,NY,11722
199034,Brittney,Woodward,NULL,brittney.woodward@aol.com,960 River St. ,East Northport,NY,11731
1990340,Yanira,Bradshaw,NULL,yanira.bradshaw@gmail.com,7484 Ann Court ,Smithtown,NY,11787
1990341,Delana,Scott,NULL,delana.scott@yahoo.com,7372 Ridgeview St. ,Mount Vernon,NY,10550
1990342,Cassondra,Pruitt,NULL,cassondra.pruitt@aol.com,4 Alderwood Circle ,Merrick,NY,11566
1990343,Jesica,Fields,NULL,jesica.fields@yahoo.com,318 Country Dr. ,Commack,NY,11725
1990344,Herta,Rollins,NULL,herta.rollins@msn.com,287 1st Drive ,Mountain View,CA,94043
1990345,Mi,Gray,(229) 813-2130,mi.gray@aol.com,27 Roehampton Dr. ,Albany,NY,12203
1990346,Jacalyn,Barnett,NULL,jacalyn.barnett@gmail.com,7537 Swanson Street ,Maspeth,NY,11378
1990347,Kanesha,Hudson,(510) 788-7298,kanesha.hudson@gmail.com,8293 Gartner Drive ,Oakland,CA,94603
1990348,Darren,Witt,NULL,darren.witt@aol.com,916 Hillcrest Ave. ,Coachella,CA,92236
1990349,Mable,Pratt,NULL,mable.pratt@gmail.com,254 SW. Temple Street ,Coachella,CA,92236
199035,Guillermina,Noble,NULL,guillermina.noble@msn.com,6 Del Monte Lane ,Baldwinsville,NY,13027
1990350,Christoper,Mccall,NULL,christoper.mccall@msn.com,72 Summit St. ,Bay Shore,NY,11706
1990351,Margorie,Wynn,NULL,margorie.wynn@gmail.com,707 Schoolhouse St. ,Monsey,NY,10952
1990352,Josef,Greer,NULL,josef.greer@gmail.com,92 Summer Court ,Jamaica,NY,11432
1990353,Tisa,Whitney,NULL,tisa.whitney@yahoo.com,549 Newbridge Dr. ,Monsey,NY,10952
1990354,Tonda,Armstrong,NULL,tonda.armstrong@aol.com,19 Forest Rd. ,Sunnyside,NY,11104
1990355,Arvilla,Weiss,NULL,arvilla.weiss@msn.com,477 Blue Spring St. ,Bay Shore,NY,11706
1990356,Vashti,Rosario,NULL,vashti.rosario@yahoo.com,623 Johnson Circle ,Bronx,NY,10451
1990357,Sheri,Cole,(408) 658-2285,sheri.cole@aol.com,479 Chapel Court ,San Jose,CA,95127
1990358,Kandace,Giles,NULL,kandace.giles@msn.com,30 NE. Walt Whitman Drive ,Wantagh,NY,11793
1990359,Angie,Powers,NULL,angie.powers@aol.com,6 Rockland Dr. ,Pomona,CA,91768
199036,Bernita,Mcdaniel,NULL,bernita.mcdaniel@hotmail.com,2 Peg Shop Ave. ,Liverpool,NY,13090
1990360,Van,Peters,(281) 658-7772,van.peters@yahoo.com,45 Fifth Dr. ,Houston,TX,77016
1990361,Virgina,Berg,NULL,virgina.berg@yahoo.com,804 South Purple Finch Drive ,Valley Stream,NY,11580
1990362,Olevia,Noel,NULL,olevia.noel@yahoo.com,39 N. Rosewood Dr. ,Kingston,NY,12401
1990363,Kaci,Gallegos,NULL,kaci.gallegos@gmail.com,8573 Halifax St. ,Ballston Spa,NY,12020
1990364,Bev,Chang,NULL,bev.chang@yahoo.com,104 Rockville St. ,Ithaca,NY,14850
1990365,Rodger,Rojas,NULL,rodger.rojas@yahoo.com,8442 Cooper Ave. ,Bayside,NY,11361
1990366,Lavonne,Anderson,NULL,lavonne.anderson@aol.com,9420 Wintergreen Court ,Floral Park,NY,11001
1990367,Blanca,Hooper,NULL,blanca.hooper@msn.com,340 Bald Hill St. ,Ozone Park,NY,11417
1990368,Alysha,Powers,NULL,alysha.powers@msn.com,39 West Marshall Ave. ,Forest Hills,NY,11375
1990369,Mary,Singleton,NULL,mary.singleton@hotmail.com,474 Amerige Ave. ,Woodside,NY,11377
199037,Melia,Brady,NULL,melia.brady@gmail.com,907 Shirley Rd. ,Maspeth,NY,11378
1990370,Jina,Cooper,NULL,jina.cooper@aol.com,8947 W. Lexington Rd. ,Howard Beach,NY,11414
1990371,Loni,Duncan,NULL,loni.duncan@gmail.com,80 Saxton Lane ,Rosedale,NY,11422
1990372,Collene,Roman,NULL,collene.roman@aol.com,30 North Argyle Dr. ,Wappingers Falls,NY,12590
1990373,Mariette,Trevino,NULL,mariette.trevino@aol.com,4 Border Court ,Utica,NY,13501
1990374,Candelaria,Coffey,NULL,candelaria.coffey@aol.com,45 Newport Lane ,Merrick,NY,11566
